text,clean_text,translated_text,subjektivitas,polaritas,sentimen
"Hotel ini luar biasa! Saya suka segalanya tentang itu. Kami tinggal di sini selama 3 malam karena kami memiliki perjalanan keluarga besar ke Bandung. Kamarnya besar, dilengkapi dengan dapur, bak mandi, dan sofa yang nyaman (sebenarnya bisa juga berfungsi sebagai tempat tidur tambahan!) Tapi kami masih menambahkan tempat tidur tambahan untuk anak-anak sehingga kami dapat memiliki voucher sarapan untuk 3 orang untuk setiap kamar. Sarapan sangat baik! Banyak varietas, khususnya. untuk turis dan anak-anak. Kolam renang besar, juga dilengkapi dengan 2 kolam anak-anak, dan taman bermain kecil di sebelahnya. Satu-satunya kekurangan yang saya rasakan tentang hotel adalah bahwa terlalu banyak orang yang berkerumun di dalam hotel karena mereka mungkin merasa bahwa ini adalah hotel yang bagus juga, karena saya merasa tentang hal itu lol. Nah beberapa bagian bangunan juga merupakan unit apartemen. Dan hotel ini memiliki banyak ruang pertemuan, ruang konferensi, aula, dll. Untuk pernikahan, pameran, dan acara seminar. Bagaimanapun, lokasi bijaksana juga bagus. Dekat stasiun kereta api, dekat Braga, berjalan kaki ke mini mart (Alfamart / Indomaret). Pasti layak untuk menginap lagi di sini lain kali kita pergi ke Bandung.","hotel ini luar biasa! saya suka segalanya tentang itu. kami tinggal di sini selama 3 malam karena kami memiliki perjalanan keluarga besar ke bandung. kamarnya besar, dilengkapi dengan dapur, bak mandi, dan sofa yang nyaman (sebenarnya bisa juga berfungsi sebagai tempat tidur tambahan!) tapi kami masih menambahkan tempat tidur tambahan untuk anak-anak sehingga kami dapat memiliki voucher sarapan untuk 3 orang untuk setiap kamar. sarapan sangat baik! banyak varietas, khususnya. untuk turis dan anak-anak. kolam renang besar, juga dilengkapi dengan 2 kolam anak-anak, dan taman bermain kecil di sebelahnya. satu-satunya kekurangan yang saya rasakan tentang hotel adalah bahwa terlalu banyak orang yang berkerumun di dalam hotel karena mereka mungkin merasa bahwa ini adalah hotel yang bagus juga, karena saya merasa tentang hal itu lol. nah beberapa bagian bangunan juga merupakan unit apartemen. dan hotel ini memiliki banyak ruang pertemuan, ruang konferensi, aula, dll. untuk pernikahan, pameran, dan acara seminar. bagaimanapun, lokasi bijaksana juga bagus. dekat stasiun kereta api, dekat braga, berjalan kaki ke mini mart (alfamart / indomaret). pasti layak untuk menginap lagi di sini lain kali kita pergi ke bandung.","this hotel is amazing! i love everything about it. we stayed here for 3 nights because we had a big family trip to bandung. the rooms are large, equipped with a kitchen, bathtub and a comfortable sofa (actually it can also serve as an extra bed!) but we still added an extra bed for the kids so that we could have breakfast vouchers for 3 people for each room. very good breakfast! many varieties, esp. for tourists and children. large swimming pool, also equipped with 2 children's pools, and a small playground next to it. the only downside i feel about the hotel is that too many people crowd inside the hotel because they probably feel that it is a nice hotel too, as i feel about it lol. well, some parts of the building are also apartment units. and the hotel has many meeting rooms, conference rooms, halls, etc. for weddings, exhibitions and seminar events. however, location wise is also good. near train station, near braga, walking distance to mini mart (alfamart / indomaret). definitely worth staying here again next time we go to bandung.",0.4723809523809524,0.31785714285714284,positif
Tua tapi emas. Itu kata yang tepat untuk menggambarkan hotel ini. Semuanya sempurna !,tua tapi emas. itu kata yang tepat untuk menggambarkan hotel ini. semuanya sempurna !,old but golden. that's the right word to describe this hotel. everything is perfect !,0.5589285714285714,0.42142857142857143,positif
Ini adalah tempat yang menyenangkan dan nyaman ... tempat yang besar untuk keluarga pasti akan tinggal di sini lagi,ini adalah tempat yang menyenangkan dan nyaman ... tempat yang besar untuk keluarga pasti akan tinggal di sini lagi,this is a fun and comfortable place... great place for families would definitely stay here again,0.5625,0.375,positif
kolam renangnya hangat sehingga kita bisa berenang di pagi hari. Ya itu direkomendasikan,kolam renangnya hangat sehingga kita bisa berenang di pagi hari. ya itu direkomendasikan,the swimming pool is warm so we can swim in the morning. yes it is recommended,0.6,0.6,positif
Hotel ini sangat bagus. Kamarnya cukup besar dan cocok untuk keluarga. Kami tinggal di condotel suite. Yang kami suka adalah ada minimart di lobi dan itu sangat membantu sementara kami membutuhkan sesuatu. Restoran juga sangat bagus. Tetapi lift perlu diatur ulang atau diubah. Kami tinggal di lantai 5 tetapi perlu menunggu hampir 30 menit untuk masuk karena mereka selalu terisi penuh. Meskipun mereka memiliki 4 unit lift tetapi saya tidak tahu mengapa hanya 2 unit yang berfungsi. Makanannya enak dan kami menikmati sarapan.,hotel ini sangat bagus. kamarnya cukup besar dan cocok untuk keluarga. kami tinggal di condotel suite. yang kami suka adalah ada minimart di lobi dan itu sangat membantu sementara kami membutuhkan sesuatu. restoran juga sangat bagus. tetapi lift perlu diatur ulang atau diubah. kami tinggal di lantai 5 tetapi perlu menunggu hampir 30 menit untuk masuk karena mereka selalu terisi penuh. meskipun mereka memiliki 4 unit lift tetapi saya tidak tahu mengapa hanya 2 unit yang berfungsi. makanannya enak dan kami menikmati sarapan.,this hotel is very good. the rooms are quite large and suitable for families. we stayed in the condotel suite. what we like is that there is a minimart in the lobby and that was very helpful while we needed something. the restaurant is also very good. but the lift needs to be reset or changed. we stayed on the 5th floor but needed to wait almost 30 minutes to get in because they were always fully occupied. although they have 4 units of lift but i don't know why only 2 units are working. the food was delicious and we enjoyed breakfast.,0.7173214285714286,0.5355357142857142,positif
Resepsionis ramah. Kamar yang nyaman. Kolam renang hangat (ada juga jacuzi). Ada Mushola yang bisa digunakan untuk &quot;Sholat Jumat&quot;.,resepsionis ramah. kamar yang nyaman. kolam renang hangat (ada juga jacuzi). ada mushola yang bisa digunakan untuk &quot;sholat jumat&quot;.,"friendly receptionist. comfortable room. warm swimming pool (there is also a jacuzi). there is a prayer room that can be used for ""friday prayers"".",0.6333333333333333,0.4583333333333333,positif
"Hotel ini baik, sangat ramah staf, dan kamar tidur yang nyaman. Kolam hangat adalah bonus.","hotel ini baik, sangat ramah staf, dan kamar tidur yang nyaman. kolam hangat adalah bonus.","the hotel is good, very friendly staff, and comfortable bedrooms. the warm pool is a bonus.",0.6625,0.546875,positif
"lokasi strategis dan akses mudah. kamarnya luas, sarapan tidak terbatas, kru yang baik, dan yang paling penting kolam air hangatnya sangat bagus 😊 namun ada beberapa kesulitan untuk antrian lift .. hanya ada 4 lift per menara yang membutuhkan waktu menunggu yang cukup lama","lokasi strategis dan akses mudah. kamarnya luas, sarapan tidak terbatas, kru yang baik, dan yang paling penting kolam air hangatnya sangat bagus 😊 namun ada beberapa kesulitan untuk antrian lift .. hanya ada 4 lift per menara yang membutuhkan waktu menunggu yang cukup lama","strategic location and easy access. the rooms are spacious, unlimited breakfast, good crew, and most importantly the warm water pool is very nice 😊 but there are some difficulties for the lift queue.. there are only 4 lifts per tower which requires quite a long waiting time",0.7416666666666667,0.42041666666666666,positif
"Hotel tua tapi masih sangat bagus terletak di jantung kota Bandung. Secara harfiah hanya berjalan jauh dari tempat yang sangat terkenal di bandung: Braga. Itu dekat stasiun Bandung juga. Sarapannya luar biasa. Jika kamar Anda terletak di lantai 3 teratas (lantai 17,18,19), Anda dapat menikmati sarapan di skylounge. Ini memiliki pemandangan indah di atas gedung","hotel tua tapi masih sangat bagus terletak di jantung kota bandung. secara harfiah hanya berjalan jauh dari tempat yang sangat terkenal di bandung: braga. itu dekat stasiun bandung juga. sarapannya luar biasa. jika kamar anda terletak di lantai 3 teratas (lantai 17,18,19), anda dapat menikmati sarapan di skylounge. ini memiliki pemandangan indah di atas gedung","old hotel but still very nice located in the heart of bandung city. literally just a walk away from a very famous place in bandung: braga. it's near bandung station too. the breakfast was amazing. if your room is located on the top 3 floors (floors 17,18,19), you can enjoy breakfast in the skylounge. it has a beautiful view over the building",0.6875,0.49750000000000005,positif
"Comfort Hotel, tetap bersih dan bagus.","comfort hotel, tetap bersih dan bagus.","comfort hotel, keep it clean and nice.",0.8500000000000001,0.48333333333333334,positif
Kamarnya bagus dan bagus juga untuk sarapan .. minusnya adalah lift penumpang ketika kami check out selalu penuh.terutama ketika Anda berada di lantai paling atas ..,kamarnya bagus dan bagus juga untuk sarapan .. minusnya adalah lift penumpang ketika kami check out selalu penuh.terutama ketika anda berada di lantai paling atas ..,the rooms are nice and good for breakfast too.. the minus is that the passenger lift when we checked out was always full. especially when you are on the top floor..,0.625,0.3416666666666666,positif
"tempat bagus, kamar, makanan dan minuman.","tempat bagus, kamar, makanan dan minuman.","nice place, rooms, food and drinks.",1.0,0.6,positif
"Sangat nyaman untuk menginap di hotel, makanan lezat dan kolam renang yang bagus","sangat nyaman untuk menginap di hotel, makanan lezat dan kolam renang yang bagus","very comfortable to stay at the hotel, delicious food and nice swimming pool",1.0,0.7066666666666667,positif
kamar yang nyaman dengan layanan yang baik,kamar yang nyaman dengan layanan yang baik,comfortable rooms with good service,0.7000000000000001,0.55,positif
"Selalu menjadi pilihan pertama ketika saya mengunjungi kota ini. Bahkan untuk hal-hal workinh atau bahkan liburan. Kamar besar, staf yang ramah, dll.","selalu menjadi pilihan pertama ketika saya mengunjungi kota ini. bahkan untuk hal-hal workinh atau bahkan liburan. kamar besar, staf yang ramah, dll.","always the first choice when i visit this city. even for workinh things or even holidays. big rooms, friendly staff, etc.",0.3111111111111111,0.20833333333333334,positif
"Saya menginap di studio condotel, memuaskan tenang, dan toilet juga bersih, tempat tidur sangat nyaman, kualitas bagus, harga bagus","saya menginap di studio condotel, memuaskan tenang, dan toilet juga bersih, tempat tidur sangat nyaman, kualitas bagus, harga bagus","i stayed in a studio condotel, it was satisfyingly quiet, and the toilet was also clean, the bed was very comfortable, good quality, good price",0.5388888888888889,0.3755555555555555,positif
"Lokasi hotel, makanan enak, enak dan bersih.","lokasi hotel, makanan enak, enak dan bersih.","hotel location, good food, tasty and clean.",0.6500000000000001,0.5333333333333333,positif
"elegan dan sempurna 👌👍 ..... direkomendasikan, layanan penuh ... adalah yang terbaik","elegan dan sempurna 👌👍 ..... direkomendasikan, layanan penuh ... adalah yang terbaik","elegant and perfect 👌👍 ..... recommended, full service ... is the best",0.7124999999999999,0.7125,positif
Makanannya luar biasa. Tapi kami menemukan air panas agak kuning.,makanannya luar biasa. tapi kami menemukan air panas agak kuning.,the food is amazing. but we found the hot water a bit yellow.,0.5833333333333334,0.2833333333333334,positif
"Ketika kami tiba, kami diberitahu bahwa kamar di merdeka penuh, jadi mereka menaikkan kami ke kamar baru. Kamar Panghengar bagus tapi kamar merdeka tidak sebagus kamar panghegar.","ketika kami tiba, kami diberitahu bahwa kamar di merdeka penuh, jadi mereka menaikkan kami ke kamar baru. kamar panghengar bagus tapi kamar merdeka tidak sebagus kamar panghegar.","when we arrived, we were told that the rooms at merdeka were full, so they upgraded us to a new room. the panghegar room is good but the merdeka room is not as good as the panghegar room.",0.5511363636363638,0.47159090909090906,positif
"eL Royale Hotel Bandung adalah tempat yang sangat baik. Keluarga kami senang tinggal di sini, anak perempuan saya dan anak saya berpura-pura tidur sementara kami siap untuk check out. Semua anggota staf sangat baik dalam informasi dan layanan mereka. Saya bisa mendapatkan jadwal Misa Kudus di Katedral St. Peter dekat Hotel. Semuanya lengkap. Dengan kolam renang hangat dan bak mandi yang indah, momen mewarnai setelah berenang, kelas memasak dengan koki (Anak-anak saya paling suka), kebersihan, dan keramahan yang luar biasa. Akan segera kembali ke sana.","el royale hotel bandung adalah tempat yang sangat baik. keluarga kami senang tinggal di sini, anak perempuan saya dan anak saya berpura-pura tidur sementara kami siap untuk check out. semua anggota staf sangat baik dalam informasi dan layanan mereka. saya bisa mendapatkan jadwal misa kudus di katedral st. peter dekat hotel. semuanya lengkap. dengan kolam renang hangat dan bak mandi yang indah, momen mewarnai setelah berenang, kelas memasak dengan koki (anak-anak saya paling suka), kebersihan, dan keramahan yang luar biasa. akan segera kembali ke sana.","el royale hotel bandung is a very good place. our family loved staying here, my daughter and son pretended to sleep while we were ready to check out. all staff members are excellent in their information and service. i can get the schedule for the holy mass at st. cathedral. peter near the hotel. everything is complete. with a warm pool and beautiful bath, coloring moments after swimming, cooking classes with the chef (my kids loved the most), cleanliness and great hospitality. will be back there soon.",0.6275,0.5383333333333333,positif
